TRIBUNAL,UF,MUNICIPIO,CODIGO,NOME,TIPO,CLASSIFICACAO
TJSP,SP,SANTA CRUZ DO RIO PARDO,10218,JUIZADO ESPECIAL CIVEL DE SANTA CRUZ DO RIO PARDO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTA CRUZ DO RIO PARDO,10219,01 CIVEL DE SANTA CRUZ DO RIO PARDO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA CRUZ DO RIO PARDO,10220,02 CIVEL DE SANTA CRUZ DO RIO PARDO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA CRUZ DO RIO PARDO,10221,03 CIVEL DE SANTA CRUZ DO RIO PARDO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA FE DO SUL,10222,JUIZADO ESPECIAL CIVEL E CRIMINAL DA COMARCA DE SANTA FE DO SUL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTA FE DO SUL,10223,01 CUMULATIVA DE SANTA FE DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA FE DO SUL,10224,02 CUMULATIVA DE SANTA FE DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA FE DO SUL,10225,03 CUMULATIVA DE SANTA FE DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA RITA DO PASSA QUATRO,10226,01 CUMULATIVA DE SANTA RITA DO PASSA QUATRO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA RITA DO PASSA QUATRO,10227,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA RITA DO PASSA QUATRO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTA ROSA DE VITERBO,10228,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA ROSA DE VITERBO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTA ROSA DE VITERBO,10229,VARA UNICA DE SANTA ROSA DE VITERBO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANASTACIO,10230,JUIZADO ESPECIAL CIVEL DE SANTO ANASTACIO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTO ANASTACIO,10231,VARA UNICA DE SANTO ANASTACIO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10232,01 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10233,02 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10234,03 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10235,04 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10236,05 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10237,06 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10239,08 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10240,09 CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10241,03 FAMILIA SUCESSOES DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10242,01 CRIMINAL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10243,02 CRIMINAL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10244,03 CRIMINAL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10245,04 CRIMINAL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10246,JURI/EXECUCOES DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10247,01 FAMILIA SUCESSOES DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10248,02 FAMILIA SUCESSOES DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10249,01 FAZENDA PUBLICA DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10250,02 FAZENDA PUBLICA DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10251,04 FAMILIA SUCESSOES DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10252,INFANCIA JUVENTUDE DE SANTO ANDRE,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTO ANDRE,10253,VARA JUIZADO ESPECIAL CIVEL DE SANTO ANDRE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTOS,10255,01 FAMILIA SUCESSOES DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10256,02 FAMILIA SUCESSOES DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10257,03 FAMILIA SUCESSOES DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10258,01 ACIDENTES TRABALHO DE SANTOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTOS,10259,01 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10260,02 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10261,03 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10262,04 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10263,05 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10264,06 CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10265,01 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTOS,10266,01 FAZENDA PUBLICA DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10267,02 FAZENDA PUBLICA DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10268,JURI/EXECUCOES DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10269,01 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10270,02 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10271,03 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10272,04 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10273,05 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10274,06 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10275,07 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10276,08 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10277,09 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10278,10 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10279,11 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10280,12 CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10281,02 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO BENTO DO SAPUCAI,10282,JUIZADO ESPECIAL CIVEL CRIM. DE SAO BENTO DO SAPUCAI,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO BENTO DO SAPUCAI,10283,VARA UNICA DE SAO BENTO DO SAPUCAI,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10284,01 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10285,02 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10286,03 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10287,04 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10288,05 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10289,06 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10290,07 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10291,03 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10292,09 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10293,08 CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10294,01 CRIMINAL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10295,02 CRIMINAL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10296,03 CRIMINAL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10297,04 CRIMINAL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10298,05 CRIMINAL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10299,01 FAZENDA PUBLICA DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10300,02 FAZENDA PUBLICA DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10301,JURI/EXECUCOES DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10302,01 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10303,02 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10304,INFANCIA JUVENTUDE DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO BERNARDO DO CAMPO,10305,VARA JUIZADO ESPECIAL CIVEL DE SAO BERNARDO DO CAMPO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO CAETANO DO SUL,10306,01 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10307,02 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10308,03 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10309,04 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10310,05 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10311,01 CRIMINAL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10312,06 CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10313,02 CRIMINAL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10314,SAF DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CAETANO DO SUL,10315,VARA JUIZADO ESPECIAL CIVEL DE SAO CAETANO DO SUL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO CARLOS,10317,01 CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10318,02 CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10319,03 CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10320,04 CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10321,05 CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10322,VARA JUIZADO ESPECIAL CIVEL DE SAO CARLOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO CARLOS,10323,FAZENDA PUBLICA DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10324,01 CRIMINAL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10325,02 CRIMINAL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO CARLOS,10326,03 CRIMINAL DE SAO CARLOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAO DA BOA VISTA,10327,01 CIVEL DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAO DA BOA VISTA,10328,02 CIVEL DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAO DA BOA VISTA,10329,03 CIVEL DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAO DA BOA VISTA,10330,SAF DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAQUIM DA BARRA,10331,JUIZADO ESPECIAL CIVEL CRIM. DE SAO JOAQUIM DA BARRA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOAQUIM DA BARRA,10332,01 CUMULATIVA DE SAO JOAQUIM DA BARRA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOAQUIM DA BARRA,10333,02 CUMULATIVA DE SAO JOAQUIM DA BARRA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PARDO,10334,JUIZADO ESPECIAL CIVEL DE SAO JOSE DO RIO PARDO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DO RIO PARDO,10335,01 CUMULATIVA DE SAO JOSE DO RIO PARDO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PARDO,10336,02 CUMULATIVA DE SAO JOSE DO RIO PARDO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO SEBASTIAO DA GRAMA,10337,VARA UNICA DE SAO SEBASTIAO DA GRAMA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10338,01 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10339,02 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10340,03 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10341,04 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10342,05 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10343,06 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10344,07 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10345,01 CRIMINAL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10346,02 CRIMINAL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10347,03 CRIMINAL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10348,04 CRIMINAL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10349,05 CRIMINAL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10350,VARA JUIZADO ESPECIAL CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DO RIO PRETO,10351,01 FAZENDA PUBLICA DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10352,08 CIVEL DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10353,01 FAMILIA SUCESSOES DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10354,02 FAMILIA SUCESSOES DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DO RIO PRETO,10355,02 FAZENDA PUBLICA DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10356,01 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10357,02 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10358,03 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10359,04 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10360,05 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10361,06 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10362,07 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10363,01 CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10364,02 CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10365,03 CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10366,04 CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10367,JURI/EXECUCOES DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10368,08 CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10369,05 CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10370,01 FAMILIA SUCESSOES DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10371,02 FAMILIA SUCESSOES DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10372,03 FAMILIA SUCESSOES DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10373,01 FAZENDA PUBLICA DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10374,02 FAZENDA PUBLICA DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO LUIS DO PARAITINGA,10375,JUIZADO ESPECIAL CIVEL CRIM. DE SAO LUIS DO PARAITINGA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO LUIS DO PARAITINGA,10376,VARA UNICA DE SAO LUIS DO PARAITINGA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO MANUEL,10377,JUIZADO ESPECIAL CIVEL CRIM. DE SAO MANUEL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO MANUEL,10378,01 CUMULATIVA DE SAO MANUEL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO MANUEL,10379,02 CUMULATIVA DE SAO MANUEL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO MIGUEL ARCANJO,10380,VARA UNICA DE SAO MIGUEL ARCANJO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO MIGUEL ARCANJO,10381,JUIZADO ESPECIAL CIVEL CRIM. DE SAO MIGUEL ARCANJO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10382,01 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10383,02 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10384,03 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10385,04 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10386,05 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10387,06 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10388,07 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10389,08 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10390,09 CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10391,01 FAMILIA SUCESSOES DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10392,02 FAMILIA SUCESSOES DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10393,03 FAMILIA SUCESSOES DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10394,04 FAMILIA SUCESSOES DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10395,05 FAMILIA SUCESSOES DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10396,INFANCIA JUVENTUDE DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10397,01 CRIMINAL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10398,02 CRIMINAL DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10400,02 JURI DE SANTANA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10401,01 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10402,02 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10403,03 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10404,04 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10405,05 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10406,06 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10407,07 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10408,08 CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10409,01 FAMILIA SUCESSOES DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10410,02 FAMILIA SUCESSOES DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10411,03 FAMILIA SUCESSOES DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10412,04 FAMILIA SUCESSOES DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10413,05 FAMILIA SUCESSOES DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10415,01 CRIMINAL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10416,02 CRIMINAL DE SANTO AMARO,Unidades judiciárias de primeiro grau,V - Vara
